playerLink,currAge,height,foot,currClub,playerPos,playerCountry,playerMarketValue,playerName
/andreas-weimann/profil/spieler/49693,31.0,1.79,right,Bristol City,AM,Austria,2200000,Andreas Weimann
/benik-afobe/profil/spieler/110858,30.0,1.83,right,Hatta Club,CF,DR Congo,1200000,Benik Afobe
/tyrone-mings/profil/spieler/253677,30.0,1.96,left,Aston Villa,CB,England,22000000,Tyrone Mings
/max-gradel/profil/spieler/28140,35.0,1.75,right,Sivasspor,LW,Cote d'Ivoire,1600000,Max Gradel
/lewis-grabban/profil/spieler/35413,35.0,1.83,right,Without Club,CF,Jamaica,250000,Lewis Grabban
/adalberto-penaranda/profil/spieler/308801,26.0,1.86,right,Boavista FC,LW,Venezuela,400000,Adalberto Peñaranda
/abdoulaye-doucoure/profil/spieler/127187,30.0,1.83,right,Everton FC,CM,Mali,12000000,Abdoulaye Doucouré
/matej-vydra/profil/spieler/101500,31.0,1.8,right,FC Viktoria Plzen,CF,Czech Republic,1500000,Matej Vydra
/nordin-amrabat/profil/spieler/55619,36.0,1.79,right,AEK Athens,RW,Morocco,400000,Nordin Amrabat
/obbi-oulare/profil/spieler/314959,27.0,1.96,right,RWD Molenbeek,CF,Belgium,300000,Obbi Oulare
/steven-berghuis/profil/spieler/129554,31.0,1.82,left,Ajax Amsterdam,AM,Netherlands,12000000,Steven Berghuis
/mario-suarez/profil/spieler/37337,36.0,1.89,right,Rayo Vallecano,CB,Spain,300000,Mario Suárez
/fernando-forestieri/profil/spieler/44948,33.0,1.72,right,Johor Darul Ta'zim,SS,Italy,800000,Fernando Forestieri
/diego-fabbrini/profil/spieler/56903,32.0,1.81,right,Lucchese 1905,LW,Italy,100000,Diego Fabbrini
/robbie-brady/profil/spieler/128229,31.0,1.76,left,Preston North End,LM,Ireland,600000,Robbie Brady
/ivo-pinto/profil/spieler/82281,33.0,1.82,right,Fortuna Sittard,RB,Portugal,500000,Ivo Pinto
/ben-godfrey/profil/spieler/343475,25.0,1.84,right,Everton FC,CB,England,13000000,Ben Godfrey
/james-maddison/profil/spieler/294057,26.0,1.75,right,Leicester City,AM,England,60000000,James Maddison
/bradley-johnson/profil/spieler/49327,36.0,1.83,left,Milton Keynes Dons,CM,England,100000,Bradley Johnson
/cameron-mcgeehan/profil/spieler/167265,28.0,1.8,right,KV Oostende,CM,Northern Ireland,500000,Cameron McGeehan
/islam-slimani/profil/spieler/174915,35.0,1.88,right,RSC Anderlecht,CF,Algeria,1500000,Islam Slimani
/ahmed-musa/profil/spieler/168337,30.0,1.71,right,Sivasspor,RW,Nigeria,1500000,Ahmed Musa
/wilfred-ndidi/profil/spieler/274839,26.0,1.83,right,Leicester City,DM,Nigeria,25000000,Wilfred Ndidi
/nampalys-mendy/profil/spieler/111051,31.0,1.67,right,Leicester City,DM,Senegal,2500000,Nampalys Mendy
/bartosz-kapustka/profil/spieler/246579,26.0,1.79,right,Legia Warszawa,DM,Poland,1500000,Bartosz Kapustka
/ron-robert-zieler/profil/spieler/21327,34.0,1.88,right,Hannover 96,GK,Germany,700000,Ron-Robert Zieler
/jeffrey-schlupp/profil/spieler/157506,30.0,1.78,left,Crystal Palace,LM,Ghana,7000000,Jeffrey Schlupp
/luis-hernandez/profil/spieler/62945,34.0,1.82,right,Cádiz CF,CB,Spain,1000000,Luis Hernández
/liam-moore/profil/spieler/128906,30.0,1.85,right,Reading FC,CB,Jamaica,800000,Liam Moore
/granit-xhaka/profil/spieler/111455,30.0,1.86,left,Arsenal FC,CM,Switzerland,20000000,Granit Xhaka
/shkodran-mustafi/profil/spieler/88590,31.0,1.84,right,Levante UD,CB,Germany,1000000,Shkodran Mustafi
/lucas-perez/profil/spieler/73185,34.0,1.8,left,Deportivo de La Coruña,CF,Spain,2000000,Lucas Pérez
/takuma-asano/profil/spieler/245744,28.0,1.73,right,VfL Bochum,RW,Japan,4000000,Takuma Asano
/rob-holding/profil/spieler/253341,27.0,1.89,right,Arsenal FC,CB,England,8000000,Rob Holding
/serge-gnabry/profil/spieler/159471,27.0,1.76,right,Bayern Munich,RW,Germany,55000000,Serge Gnabry
/vincent-janssen/profil/spieler/207015,29.0,1.85,left,Royal Antwerp FC,CF,Netherlands,9000000,Vincent Janssen
/georges-kevin-nkoudou/profil/spieler/215679,28.0,1.72,right,Besiktas JK,LW,Cameroon,3300000,Georges-Kevin N'Koudou
/alex-pritchard/profil/spieler/200777,30.0,1.68,right,Sunderland AFC,AM,England,1800000,Alex Pritchard
/tom-carroll/profil/spieler/121279,31.0,1.77,left,Without Club,CM,England,1000000,Tom Carroll
/leroy-sane/profil/spieler/192565,27.0,1.83,left,Bayern Munich,RW,Germany,65000000,Leroy Sané
/gabriel-jesus/profil/spieler/363205,26.0,1.75,right,Arsenal FC,CF,Brazil,75000000,Gabriel Jesus
/ilkay-gundogan/profil/spieler/53622,32.0,1.8,right,Manchester City,CM,Germany,20000000,Ilkay Gündogan
/nolito/profil/spieler/70934,36.0,1.75,right,UD Ibiza,LW,Spain,300000,Nolito
/claudio-bravo/profil/spieler/40423,40.0,1.84,right,Real Betis Balompié,GK,Chile,1000000,Claudio Bravo
/marlos-moreno/profil/spieler/345654,26.0,1.73,right,Konyaspor,LW,Colombia,950000,Marlos Moreno
/geronimo-rulli/profil/spieler/229604,31.0,1.89,right,Ajax Amsterdam,GK,Argentina,10000000,Gerónimo Rulli
/oleksandr-zinchenko/profil/spieler/203853,26.0,1.75,left,Arsenal FC,LB,Ukraine,42000000,Oleksandr Zinchenko
/yangel-herrera/profil/spieler/378293,25.0,1.84,right,Girona FC,CM,Venezuela,5000000,Yangel Herrera
/pablo-mari/profil/spieler/210178,29.0,1.93,left,AC Monza,CB,Spain,5000000,Pablo Marí
/paul-pogba/profil/spieler/122153,30.0,1.91,both,Juventus FC,CM,France,15000000,Paul Pogba
/henrikh-mkhitaryan/profil/spieler/55735,34.0,1.77,both,Inter Milan,AM,Armenia,6000000,Henrikh Mkhitaryan
/eric-bailly/profil/spieler/286384,29.0,1.87,right,Olympique Marseille,CB,Cote d'Ivoire,8000000,Eric Bailly
/paddy-mcnair/profil/spieler/167268,28.0,1.83,right,Middlesbrough FC,CB,Northern Ireland,4500000,Paddy McNair
/tyler-blackett/profil/spieler/134414,29.0,1.83,left,Rotherham United,LB,England,1000000,Tyler Blackett
/will-keane/profil/spieler/118535,30.0,1.88,right,Wigan Athletic,CF,Ireland,1000000,Will Keane
/sofiane-boufal/profil/spieler/232271,29.0,1.75,right,Al-Rayyan SC,LW,Morocco,8000000,Sofiane Boufal
/manolo-gabbiadini/profil/spieler/112343,31.0,1.86,left,UC Sampdoria,CF,Italy,2000000,Manolo Gabbiadini
/pierre-emile-hojbjerg/profil/spieler/167799,27.0,1.85,right,Tottenham Hotspur,CM,Denmark,45000000,Pierre-Emile Höjbjerg
/jose-fonte/profil/spieler/33829,39.0,1.87,right,LOSC Lille,CB,Portugal,700000,José Fonte
/andre-ayew/profil/spieler/45403,33.0,1.75,left,Nottingham Forest,LW,Ghana,1800000,André Ayew
/manuel-lanzini/profil/spieler/135853,30.0,1.67,right,West Ham United,AM,Argentina,6000000,Manuel Lanzini
/arthur-masuaku/profil/spieler/181380,29.0,1.79,left,Besiktas JK,LB,DR Congo,6000000,Arthur Masuaku
/edimilson-fernandes/profil/spieler/247555,27.0,1.9,right,1.FSV Mainz 05,CM,Switzerland,5500000,Edimilson Fernandes
/james-tomkins/profil/spieler/61592,34.0,1.92,right,Crystal Palace,CB,England,800000,James Tomkins
/loris-karius/profil/spieler/85864,30.0,1.91,right,Newcastle United,GK,Germany,1200000,Loris Karius
/ragnar-klavan/profil/spieler/26669,37.0,1.87,left,Without Club,CB,Estonia,100000,Ragnar Klavan
/jordon-ibe/profil/spieler/195652,27.0,1.76,right,Without Club,RW,England,300000,Jordon Ibe
/brad-smith/profil/spieler/175745,29.0,1.77,left,Houston Dynamo FC,LB,Australia,1000000,Brad Smith
/lawrence-vigouroux/profil/spieler/243591,29.0,1.94,right,Leyton Orient,GK,Chile,300000,Lawrence Vigouroux
/saido-berahino/profil/spieler/128897,29.0,1.8,right,AEL Limassol,CF,Burundi,600000,Saido Berahino
/ramadan-sobhi/profil/spieler/312017,26.0,1.83,right,Pyramids FC,LW,Egypt,3000000,Ramadan Sobhi
/harry-souttar/profil/spieler/298091,24.0,1.98,right,Leicester City,CB,Australia,15000000,Harry Souttar
/ryan-sweeney/profil/spieler/347666,26.0,1.93,left,Dundee FC,CB,Ireland,400000,Ryan Sweeney
/michy-batshuayi/profil/spieler/179184,29.0,1.85,right,Fenerbahce,CF,Belgium,10000000,Michy Batshuayi
/yannick-bolasie/profil/spieler/75471,34.0,1.85,right,Caykur Rizespor,LW,DR Congo,250000,Yannick Bolasie
/ademola-lookman/profil/spieler/406040,25.0,1.74,right,Atalanta BC,SS,Nigeria,30000000,Ademola Lookman
/dominic-calvert-lewin/profil/spieler/306024,26.0,1.89,right,Everton FC,CF,England,25000000,Dominic Calvert-Lewin
/borja-baston/profil/spieler/85324,30.0,1.86,right,Real Oviedo,CF,Spain,3500000,Borja Bastón
/luciano-narsingh/profil/spieler/72462,32.0,1.75,right,Miedz Legnica,AM,Netherlands,250000,Luciano Narsingh
/mike-van-der-hoorn/profil/spieler/187105,30.0,1.9,right,FC Utrecht,CB,Netherlands,1500000,Mike van der Hoorn
/isaac-success/profil/spieler/295331,27.0,1.82,right,Udinese Calcio,CF,Nigeria,4000000,Isaac Success
/roberto-pereyra/profil/spieler/112302,32.0,1.82,both,Udinese Calcio,CM,Argentina,6000000,Roberto Pereyra
/sven-kums/profil/spieler/42735,35.0,1.76,right,KAA Gent,CM,Belgium,500000,Sven Kums
/christian-kabasele/profil/spieler/81512,32.0,1.87,right,Watford FC,CB,Belgium,1000000,Christian Kabasele
/stefano-okaka/profil/spieler/35249,33.0,1.86,right,Basaksehir FK,CF,Italy,1300000,Stefano Okaka
/brice-dja-djedje/profil/spieler/93690,32.0,1.76,right,Without Club,DM,Cote d'Ivoire,175000,Brice Dja Djedje
/odion-ighalo/profil/spieler/62121,34.0,1.81,right,Al-Hilal SFC,CF,Nigeria,1800000,Odion Ighalo
/miguel-layun/profil/spieler/58576,35.0,1.83,right,CF América,RB,Mexico,1200000,Miguel Layún
/allan-nyom/profil/spieler/111508,35.0,1.89,right,CD Leganés,RB,Cameroon,1000000,Allan Nyom
/luka-milivojevic/profil/spieler/74300,32.0,1.86,right,Crystal Palace,DM,Serbia,2000000,Luka Milivojevic
/lewis-cook/profil/spieler/249089,26.0,1.75,right,AFC Bournemouth,CM,England,10000000,Lewis Cook
/lys-mousset/profil/spieler/291422,27.0,1.86,right,Nîmes Olympique,CF,France,1000000,Lys Mousset
/aaron-ramsdale/profil/spieler/427568,25.0,1.9,right,Arsenal FC,GK,England,40000000,Aaron Ramsdale
/matt-ritchie/profil/spieler/92469,33.0,1.73,left,Newcastle United,RM,Scotland,1000000,Matt Ritchie
/didier-ndong/profil/spieler/210081,29.0,1.79,right,Dijon FCO,CM,Gabon,1200000,Didier Ndong
/donald-love/profil/spieler/179451,28.0,1.78,right,Morecambe FC,RB,Scotland,250000,Donald Love
/jeff-hendrick/profil/spieler/148262,31.0,1.85,right,Newcastle United,CM,Ireland,1500000,Jeff Hendrick
/johann-berg-gudmundsson/profil/spieler/89231,32.0,1.86,left,Burnley FC,RW,Iceland,1200000,Jóhann Berg Gudmundsson
/nick-pope/profil/spieler/192080,31.0,1.98,right,Newcastle United,GK,England,20000000,Nick Pope
/marten-de-roon/profil/spieler/133179,32.0,1.85,right,Atalanta BC,DM,Netherlands,10000000,Marten de Roon
/viktor-fischer/profil/spieler/95755,29.0,1.81,right,AIK Solna,LW,Denmark,2000000,Viktor Fischer
/fabio/profil/spieler/61891,32.0,1.72,right,Grêmio Foot-Ball Porto Alegrense,RB,Brazil,1200000,Fábio
/adam-reach/profil/spieler/163530,30.0,1.85,left,West Bromwich Albion,LM,England,1000000,Adam Reach
/albert-adomah/profil/spieler/83430,35.0,1.85,right,Queens Park Rangers,RW,Ghana,250000,Albert Adomah
/emilio-nsue/profil/spieler/59558,33.0,1.81,right,CF Intercity,RB,Equatorial Guinea,250000,Emilio Nsue
/kamil-grosicki/profil/spieler/37920,35.0,1.8,right,Pogon Szczecin,LW,Poland,600000,Kamil Grosicki
/markus-henriksen/profil/spieler/122011,30.0,1.87,right,Rosenborg BK,CB,Norway,1000000,Markus Henriksen
/david-marshall/profil/spieler/9500,38.0,1.87,right,Hibernian FC,GK,Scotland,250000,David Marshall
/james-weir/profil/spieler/251058,27.0,1.77,right,Without Club,CM,England,150000,James Weir
/alvaro-morata/profil/spieler/128223,30.0,1.89,right,Atlético de Madrid,CF,Spain,20000000,Álvaro Morata
/tiemoue-bakayoko/profil/spieler/182618,28.0,1.89,right,AC Milan,DM,France,2500000,Tiemoué Bakayoko
/danny-drinkwater/profil/spieler/73491,33.0,1.78,right,Without Club,CM,England,400000,Danny Drinkwater
/antonio-rudiger/profil/spieler/86202,30.0,1.9,right,Real Madrid,CB,Germany,32000000,Antonio Rüdiger
/davide-zappacosta/profil/spieler/173859,31.0,1.82,right,Atalanta BC,RB,Italy,7000000,Davide Zappacosta
/emerson/profil/spieler/181778,28.0,1.76,left,West Ham United,LB,Italy,12000000,Emerson
/ross-barkley/profil/spieler/131978,29.0,1.89,right,OGC Nice,CM,England,9000000,Ross Barkley
/ethan-ampadu/profil/spieler/392771,22.0,1.83,right,Spezia Calcio,CB,Wales,9000000,Ethan Ampadu
/nathan-ake/profil/spieler/177476,28.0,1.8,left,Manchester City,CB,Netherlands,42000000,Nathan Aké
/bertrand-traore/profil/spieler/131996,27.0,1.81,left,Aston Villa,RW,Burkina Faso,12000000,Bertrand Traoré
/nathaniel-chalobah/profil/spieler/128900,28.0,1.85,right,West Bromwich Albion,DM,England,1800000,Nathaniel Chalobah
/davinson-sanchez/profil/spieler/341429,27.0,1.87,right,Tottenham Hotspur,CB,Colombia,15000000,Davinson Sánchez
/lucas-moura/profil/spieler/77100,30.0,1.72,right,Tottenham Hotspur,RW,Brazil,6000000,Lucas Moura
/serge-aurier/profil/spieler/127032,30.0,1.76,right,Nottingham Forest,RB,Cote d'Ivoire,8000000,Serge Aurier
/juan-foyth/profil/spieler/480763,25.0,1.87,right,Villarreal CF,RB,Argentina,25000000,Juan Foyth
/nabil-bentaleb/profil/spieler/245537,28.0,1.87,left,Angers SCO,CM,Algeria,7000000,Nabil Bentaleb
/aymeric-laporte/profil/spieler/176553,29.0,1.89,left,Manchester City,CB,Spain,25000000,Aymeric Laporte
/bernardo-silva/profil/spieler/241641,28.0,1.73,left,Manchester City,AM,Portugal,80000000,Bernardo Silva
/ederson/profil/spieler/238223,29.0,1.88,left,Manchester City,GK,Brazil,40000000,Ederson
/danilo/profil/spieler/145707,31.0,1.84,right,Juventus FC,CB,Brazil,15000000,Danilo
/douglas-luiz/profil/spieler/447661,25.0,1.77,right,Aston Villa,CM,Brazil,40000000,Douglas Luiz
/jack-harrison/profil/spieler/417346,26.0,1.75,left,Leeds United,LW,England,22000000,Jack Harrison
/olarenwaju-kayode/profil/spieler/131694,30.0,1.76,right,Ümraniyespor,CF,Nigeria,1300000,Olarenwaju Kayode
/luka-ilic/profil/spieler/429790,23.0,1.82,left,FK TSC Backa Topola,AM,Serbia,2500000,Luka Ilic
/kelechi-iheanacho/profil/spieler/295330,26.0,1.85,left,Leicester City,CF,Nigeria,18000000,Kelechi Iheanacho
/aaron-mooy/profil/spieler/123951,32.0,1.74,right,Celtic FC,CM,Australia,4000000,Aaron Mooy
/kevin-stewart/profil/spieler/200782,29.0,1.82,,Blackpool FC,DM,Jamaica,300000,Kevin Stewart
/pierre-emerick-aubameyang/profil/spieler/58864,34.0,1.86,right,Chelsea FC,CF,Gabon,4000000,Pierre-Emerick Aubameyang
/alexandre-lacazette/profil/spieler/93720,32.0,1.75,right,Olympique Lyon,CF,France,12000000,Alexandre Lacazette
/konstantinos-mavropanos/profil/spieler/415912,25.0,1.94,right,VfB Stuttgart,CB,Greece,15000000,Konstantinos Mavropanos
/wojciech-szczesny/profil/spieler/44058,33.0,1.96,right,Juventus FC,GK,Poland,10000000,Wojciech Szczesny
/francis-coquelin/profil/spieler/74869,32.0,1.77,right,Villarreal CF,DM,France,3000000,Francis Coquelin
/victor-lindelof/profil/spieler/184573,28.0,1.87,right,Manchester United,CB,Sweden,18000000,Victor Lindelöf
/adnan-januzaj/profil/spieler/177847,28.0,1.86,left,Basaksehir FK,RW,Belgium,6000000,Adnan Januzaj
/jordan-pickford/profil/spieler/130164,29.0,1.85,left,Everton FC,GK,England,22000000,Jordan Pickford
/davy-klaassen/profil/spieler/182932,30.0,1.79,right,Ajax Amsterdam,AM,Netherlands,10000000,Davy Klaassen
/cenk-tosun/profil/spieler/45671,32.0,1.83,right,Besiktas JK,CF,Turkey,3200000,Cenk Tosun
/nikola-vlasic/profil/spieler/293200,25.0,1.78,right,Torino FC,AM,Croatia,17000000,Nikola Vlasic
/henry-onyekuru/profil/spieler/380415,26.0,1.75,right,Adana Demirspor,LW,Nigeria,5500000,Henry Onyekuru
/sandro-ramirez/profil/spieler/199369,27.0,1.75,right,UD Las Palmas,CF,Spain,2000000,Sandro Ramírez
/tom-cleverley/profil/spieler/73484,33.0,1.75,right,Watford FC,CM,England,400000,Tom Cleverley
/guido-carrillo/profil/spieler/184672,32.0,1.91,right,Club Estudiantes de La Plata,CF,Argentina,1000000,Guido Carrillo
/mario-lemina/profil/spieler/170934,29.0,1.84,right,Wolverhampton Wanderers,DM,Gabon,10000000,Mario Lemina
/wesley-hoedt/profil/spieler/253765,29.0,1.93,left,Watford FC,CB,Netherlands,2000000,Wesley Hoedt
/jan-bednarek/profil/spieler/243028,27.0,1.89,right,Southampton FC,CB,Poland,14000000,Jan Bednarek
/oliver-burke/profil/spieler/341317,26.0,1.88,right,Millwall FC,CF,Scotland,2500000,Oliver Burke
/yuning-zhang/profil/spieler/264429,26.0,1.85,right,Beijing Guoan,CF,China,1000000,Yuning Zhang
/ahmed-hegazy/profil/spieler/111524,32.0,1.93,right,Al-Ittihad Club,CB,Egypt,2500000,Ahmed Hegazy
/jordan-hugill/profil/spieler/291544,31.0,1.83,right,Rotherham United,CF,England,700000,Jordan Hugill
/sead-hak-scaron-abanovi%C4%87/profil/spieler/349300,24.0,1.74,right,Celtic FC,LW,Montenegro,5500000,Sead Hakšabanović
/ashley-fletcher/profil/spieler/289846,27.0,1.85,right,Watford FC,CF,England,800000,Ashley Fletcher
/darren-randolph/profil/spieler/51321,36.0,1.87,right,AFC Bournemouth,GK,Ireland,400000,Darren Randolph
/sofiane-feghouli/profil/spieler/57162,33.0,1.77,right,Fatih Karagümrük,RW,Algeria,500000,Sofiane Feghouli
/adrien-silva/profil/spieler/56810,34.0,1.75,right,Al-Wahda FC Abu Dhabi,CM,Portugal,1500000,Adrien Silva
/vicente-iborra/profil/spieler/65467,35.0,1.9,right,Levante UD,DM,Spain,1200000,Vicente Iborra
/eldin-jakupovic/profil/spieler/2857,38.0,1.91,right,Los Angeles FC,GK,Switzerland,200000,Eldin Jakupovic
/fousseni-diabate/profil/spieler/364861,27.0,1.75,left,FK Partizan Belgrade,RW,Mali,5000000,Fousseni Diabaté
/sam-hughes/profil/spieler/395797,26.0,,right,Burton Albion,CB,England,350000,Sam Hughes
/badou-ndiaye/profil/spieler/211325,32.0,1.8,right,Adana Demirspor,CM,Senegal,1500000,Badou Ndiaye
/bruno-martins-indi/profil/spieler/112052,31.0,1.85,left,AZ Alkmaar,CB,Netherlands,2000000,Bruno Martins Indi
/moritz-bauer/profil/spieler/159692,31.0,1.81,right,Servette FC,RB,Austria,200000,Moritz Bauer
/glenn-whelan/profil/spieler/12124,39.0,1.8,right,Bristol Rovers,DM,Ireland,50000,Glenn Whelan
/alexander-sorloth/profil/spieler/238407,27.0,1.95,left,Real Sociedad,CF,Norway,12000000,Alexander Sørloth
/jairo-riedewald/profil/spieler/241481,26.0,1.82,left,Crystal Palace,DM,Netherlands,3000000,Jairo Riedewald
/jaroslaw-jach/profil/spieler/327755,29.0,1.92,left,Zaglebie Lubin,CB,Poland,500000,Jaroslaw Jach
/steve-mandanda/profil/spieler/23951,38.0,1.87,right,Stade Rennais FC,GK,France,1500000,Steve Mandanda
/sam-clucas/profil/spieler/122223,32.0,1.78,left,Stoke City,CM,England,400000,Sam Clucas
/roque-mesa/profil/spieler/202984,34.0,1.72,right,Real Valladolid CF,CM,Spain,2500000,Roque Mesa
/cian-harries/profil/spieler/319300,26.0,1.85,left,Swindon Town,CB,Wales,125000,Cian Harries
/stephen-kingsley/profil/spieler/184398,28.0,1.78,left,Heart of Midlothian FC,LB,Scotland,1000000,Stephen Kingsley
/bafetimbi-gomis/profil/spieler/22388,37.0,1.84,right,Galatasaray,CF,France,650000,Bafétimbi Gomis
/modou-barrow/profil/spieler/189070,30.0,1.76,left,Al-Ahli SFC,LW,The Gambia,1200000,Modou Barrow
/nahki-wells/profil/spieler/173483,33.0,1.7,right,Bristol City,CF,Bermuda,700000,Nahki Wells
/andre-gray/profil/spieler/120565,31.0,1.78,right,Aris Thessaloniki,CF,Jamaica,1800000,Andre Gray
/tendayi-darikwa/profil/spieler/158700,31.0,1.88,right,Wigan Athletic,RB,Zimbabwe,450000,Tendayi Darikwa
/richarlison/profil/spieler/378710,26.0,1.84,right,Tottenham Hotspur,CF,Brazil,48000000,Richarlison
/will-hughes/profil/spieler/207014,28.0,1.85,left,Crystal Palace,CM,England,5000000,Will Hughes
/dodi-lukebakio/profil/spieler/303259,25.0,1.87,left,Hertha BSC,RW,Belgium,12000000,Dodi Lukébakio
/pontus-dahlberg/profil/spieler/365544,24.0,1.94,right,IFK Göteborg,GK,Sweden,1000000,Pontus Dahlberg
/marvin-zeegelaar/profil/spieler/92899,32.0,1.86,left,Udinese Calcio,LB,Netherlands,400000,Marvin Zeegelaar
/dimitri-foulquier/profil/spieler/170472,30.0,1.83,right,Valencia CF,RB,Guadeloupe,2500000,Dimitri Foulquier
/uche-agbo/profil/spieler/262689,27.0,1.86,right,Slovan Bratislava,DM,Nigeria,375000,Uche Agbo
/juanfran-moreno/profil/spieler/64411,34.0,1.79,right,Real Oviedo,RB,Spain,400000,Juanfran Moreno
/jacob-murphy/profil/spieler/199527,28.0,1.73,right,Newcastle United,RW,England,15000000,Jacob Murphy
/javier-manquillo/profil/spieler/162029,29.0,1.78,right,Newcastle United,RB,Spain,2500000,Javier Manquillo
/grant-hanley/profil/spieler/121385,31.0,1.88,right,Norwich City,CB,Scotland,2000000,Grant Hanley
/jurgen-locadia/profil/spieler/166240,29.0,1.93,right,Cangzhou Mighty Lions,CF,Curacao,1800000,Jürgen Locadia
/jose-izquierdo/profil/spieler/147094,30.0,1.71,right,Without Club,LW,Colombia,800000,José Izquierdo
/davy-propper/profil/spieler/79027,31.0,1.85,right,Vitesse Arnhem,CM,Netherlands,600000,Davy Pröpper
/mathew-ryan/profil/spieler/128969,31.0,1.84,right,AZ Alkmaar,GK,Australia,4000000,Mathew Ryan
/pascal-gross/profil/spieler/82873,32.0,1.81,right,Brighton & Hove Albion,CM,Germany,8000000,Pascal Groß
/ezequiel-schelotto/profil/spieler/119164,34.0,1.87,right,Club Deportivo Morón,RB,Italy,75000,Ezequiel Schelotto
/ales-mateju/profil/spieler/242078,27.0,1.85,right,Palermo FC,RB,Czech Republic,900000,Ales Mateju
/mathias-normann/profil/spieler/257805,27.0,1.79,right,Dynamo Moscow,DM,Norway,6000000,Mathias Normann
/viktor-gyokeres/profil/spieler/325443,25.0,1.87,right,Coventry City,CF,Sweden,13000000,Viktor Gyökeres
/rob-hunt/profil/spieler/335591,27.0,1.71,right,Leyton Orient,RB,England,200000,Rob Hunt
/steve-mounie/profil/spieler/238639,28.0,1.9,right,Stade Brestois 29,CF,Benin,6000000,Steve Mounié
/laurent-depoitre/profil/spieler/90583,34.0,1.91,right,KAA Gent,CF,Belgium,300000,Laurent Depoitre
/zanka/profil/spieler/52059,33.0,1.89,right,Brentford FC,CB,Denmark,1500000,Zanka
/abdelhamid-sabiri/profil/spieler/340394,26.0,1.86,right,UC Sampdoria,AM,Morocco,2500000,Abdelhamid Sabiri
/elias-kachunga/profil/spieler/49501,31.0,1.78,right,Bolton Wanderers,CF,DR Congo,300000,Elias Kachunga
/joe-lolley/profil/spieler/287167,30.0,1.79,left,Sydney FC,RW,England,1800000,Joe Lolley
/kyle-dempsey/profil/spieler/308388,27.0,1.78,right,Bolton Wanderers,CM,England,600000,Kyle Dempsey
/riyad-mahrez/profil/spieler/171424,32.0,1.79,left,Manchester City,RW,Algeria,20000000,Riyad Mahrez
/ante-palaversa/profil/spieler/371003,23.0,1.87,right,ESTAC Troyes,CM,Croatia,800000,Ante Palaversa
/philippe-sandler/profil/spieler/340460,26.0,1.9,right,NEC Nijmegen,CB,Netherlands,1800000,Philippe Sandler
/ko-itakura/profil/spieler/355816,26.0,1.88,right,Borussia Mönchengladbach,CB,Japan,12000000,Ko Itakura
/daniel-arzani/profil/spieler/399997,24.0,1.75,right,Macarthur FC,LW,Australia,450000,Daniel Arzani
/brahim-diaz/profil/spieler/314678,23.0,1.7,both,AC Milan,AM,Spain,20000000,Brahim Díaz
/angus-gunn/profil/spieler/201574,27.0,1.96,right,Norwich City,GK,Scotland,2500000,Angus Gunn
/jason-denayer/profil/spieler/277114,27.0,1.84,right,FC Shabab Al-Ahli Dubai,CB,Belgium,5000000,Jason Denayer
/pablo-maffeo/profil/spieler/251876,25.0,1.72,right,RCD Mallorca,RB,Spain,8000000,Pablo Maffeo
/fred/profil/spieler/191614,30.0,1.69,left,Manchester United,CM,Brazil,20000000,Fred
/diogo-dalot/profil/spieler/357147,24.0,1.83,right,Manchester United,RB,Portugal,40000000,Diogo Dalot
/sam-johnstone/profil/spieler/110864,30.0,1.93,right,Crystal Palace,GK,England,6000000,Sam Johnstone
/alisson/profil/spieler/105470,30.0,1.93,right,Liverpool FC,GK,Brazil,35000000,Alisson
/naby-keita/profil/spieler/302215,28.0,1.72,right,Liverpool FC,CM,Guinea,12000000,Naby Keïta
/fabinho/profil/spieler/225693,29.0,1.88,right,Liverpool FC,DM,Brazil,42000000,Fabinho
/dominic-solanke/profil/spieler/258889,25.0,1.86,right,AFC Bournemouth,CF,England,20000000,Dominic Solanke
/kepa-arrizabalaga/profil/spieler/192279,28.0,1.86,right,Chelsea FC,GK,Spain,18000000,Kepa Arrizabalaga
/christian-pulisic/profil/spieler/315779,24.0,1.77,right,Chelsea FC,LW,United States,25000000,Christian Pulisic
/jorginho/profil/spieler/102017,31.0,1.78,right,Arsenal FC,DM,Italy,25000000,Jorginho
/lucas-torreira/profil/spieler/318077,27.0,1.66,right,Galatasaray,DM,Uruguay,15000000,Lucas Torreira
/bernd-leno/profil/spieler/72476,31.0,1.9,right,Fulham FC,GK,Germany,12000000,Bernd Leno
/sokratis-papastathopoulos/profil/spieler/34322,35.0,1.86,right,Olympiacos Piraeus,CB,Greece,1000000,Sokratis Papastathopoulos
/matteo-guendouzi/profil/spieler/465830,24.0,1.85,right,Olympique Marseille,CM,France,25000000,Mattéo Guendouzi
/chuba-akpom/profil/spieler/197642,27.0,1.86,right,Middlesbrough FC,CF,England,12000000,Chuba Akpom
/ben-gibson/profil/spieler/128904,30.0,1.85,left,Norwich City,CB,England,2000000,Ben Gibson
/sam-vokes/profil/spieler/48078,33.0,1.86,right,Wycombe Wanderers,CF,Wales,275000,Sam Vokes
/yerry-mina/profil/spieler/289446,28.0,1.95,right,Everton FC,CB,Colombia,10000000,Yerry Mina
/lucas-digne/profil/spieler/126664,29.0,1.78,left,Aston Villa,LB,France,15000000,Lucas Digne
