playerLink,currAge,height,foot,currClub,playerName,playerPos,playerCountry,playerMarketValue
/dimitrios-nikolaou/profil/spieler/292772,24.0,1.88,left,Spezia Calcio,Dimitrios Nikolaou,CB,Greece,3500000
/kevin-cannavo/profil/spieler/458816,23.0,1.83,right,Vis Pesaro 1898,Kevin Cannavò,CF,Italy,175000
/ederson/profil/spieler/607854,23.0,1.83,right,Atalanta BC,Éderson,CM,Brazil,20000000
/reda-boultam/profil/spieler/360516,25.0,1.87,both,US Salernitana 1919,Reda Boultam,AM,Netherlands,400000
/gianluca-busio/profil/spieler/504209,21.0,1.72,right,Venezia FC,Gianluca Busio,CM,United States,3700000
/thomas-henry/profil/spieler/412513,28.0,1.91,right,Hellas Verona,Thomas Henry,CF,France,4000000
/michael-cuisance/profil/spieler/344600,23.0,1.81,left,Venezia FC,Michaël Cuisance,CM,France,3000000
/tanner-tessmann/profil/spieler/670096,21.0,1.88,right,Venezia FC,Tanner Tessmann,CM,United States,2400000
/maximilian-ullmann/profil/spieler/239934,27.0,1.8,left,Venezia FC,Maximilian Ullmann,LB,Austria,500000
/ridgeciano-haps/profil/spieler/228444,30.0,1.75,left,Venezia FC,Ridgeciano Haps,LB,Suriname,1000000
/david-schnegg/profil/spieler/378260,24.0,1.85,left,SK Sturm Graz,David Schnegg,LB,Austria,1800000
/charles-de-ketelaere/profil/spieler/435772,22.0,1.92,left,AC Milan,Charles De Ketelaere,AM,Belgium,22000000
/malick-thiaw/profil/spieler/521964,21.0,1.94,right,AC Milan,Malick Thiaw,CB,Germany,20000000
/junior-messias/profil/spieler/449151,32.0,1.74,left,AC Milan,Junior Messias,RW,Brazil,4500000
/devis-vasquez/profil/spieler/495722,25.0,1.95,right,AC Milan,Devis Vásquez,GK,Colombia,350000
/alessandro-plizzari/profil/spieler/357991,23.0,1.87,right,Delfino Pescara 1936,Alessandro Plizzari,GK,Italy,600000
/min-jae-kim/profil/spieler/503482,26.0,1.9,right,SSC Napoli,Min-jae Kim,CB,"Korea, South",60000000
/mathias-olivera/profil/spieler/376514,25.0,1.85,left,SSC Napoli,Mathías Olivera,LB,Uruguay,18000000
/frank-anguissa/profil/spieler/354361,27.0,1.84,right,SSC Napoli,Frank Anguissa,CM,Cameroon,40000000
/khvicha-kvaratskhelia/profil/spieler/502670,22.0,1.83,both,SSC Napoli,Khvicha Kvaratskhelia,LW,Georgia,85000000
/leo-ostigard/profil/spieler/367284,23.0,1.82,right,SSC Napoli,Leo Östigard,CB,Norway,7000000
/gennaro-tutino/profil/spieler/202979,26.0,1.77,right,Parma Calcio 1913,Gennaro Tutino,CF,Italy,2400000
/filip-kostic/profil/spieler/161011,30.0,1.84,left,Juventus FC,Filip Kostic,LM,Serbia,22000000
/andrea-cambiaso/profil/spieler/459658,23.0,1.83,both,Juventus FC,Andrea Cambiaso,LB,Italy,8000000
/luis-maximiano/profil/spieler/367464,24.0,1.9,both,SS Lazio,Luís Maximiano,GK,Portugal,6000000
/marcos-antonio/profil/spieler/468301,23.0,1.66,right,SS Lazio,Marcos Antônio,CM,Brazil,8000000
/mario-gila/profil/spieler/618341,22.0,1.85,right,SS Lazio,Mario Gila,CB,Spain,3000000
/zeki-celik/profil/spieler/251075,26.0,1.8,right,AS Roma,Zeki Celik,RB,Turkey,10000000
/riccardo-calafiori/profil/spieler/502821,21.0,1.88,left,FC Basel 1893,Riccardo Calafiori,LB,Italy,4500000
/dodo/profil/spieler/401529,24.0,1.66,right,ACF Fiorentina,Dodô,RB,Brazil,20000000
/josip-brekalo/profil/spieler/293169,25.0,1.75,right,ACF Fiorentina,Josip Brekalo,LW,Croatia,5000000
/federico-chiesa/profil/spieler/341092,25.0,1.75,right,Juventus FC,Federico Chiesa,LW,Italy,40000000
/rasmus-hojlund/profil/spieler/610442,20.0,1.91,left,Atalanta BC,Rasmus Højlund,CF,Denmark,45000000
/ademola-lookman/profil/spieler/406040,25.0,1.74,right,Atalanta BC,Ademola Lookman,SS,Nigeria,30000000
/robin-gosens/profil/spieler/273132,28.0,1.83,left,Inter Milan,Robin Gosens,LM,Germany,15000000
/filippo-melegoni/profil/spieler/315862,24.0,1.86,right,Genoa CFC,Filippo Melegoni,CM,Italy,1500000
/enrico-del-prato/profil/spieler/392956,23.0,1.83,right,Parma Calcio 1913,Enrico Del Prato,RB,Italy,2800000
/rodrigo-guth/profil/spieler/492313,22.0,1.91,right,Fortuna Sittard,Rodrigo Guth,CB,Brazil,2000000
/olaf-kobacki/profil/spieler/407734,21.0,1.78,right,Arka Gdynia,Olaf Kobacki,AM,Poland,350000
/anton-kresic/profil/spieler/226080,27.0,1.98,right,HNK Rijeka,Anton Kresic,CB,Croatia,400000
/juan-cabal/profil/spieler/686965,22.0,1.86,left,Hellas Verona,Juan Cabal,CB,Colombia,2500000
/martin-hongla/profil/spieler/398808,25.0,1.81,right,Hellas Verona,Martin Hongla,DM,Cameroon,3000000
/josh-doig/profil/spieler/567129,21.0,1.89,left,Hellas Verona,Josh Doig,LB,Scotland,8000000
/isak-hien/profil/spieler/503075,24.0,1.91,right,Hellas Verona,Isak Hien,CB,Sweden,6000000
/mateusz-praszelik/profil/spieler/374418,22.0,1.84,right,Hellas Verona,Mateusz Praszelik,AM,Poland,900000
/lorenzo-montipo/profil/spieler/241923,27.0,1.91,right,Hellas Verona,Lorenzo Montipò,GK,Italy,4000000
/daniele-ghilardi/profil/spieler/701819,20.0,1.89,right,Hellas Verona,Daniele Ghilardi,CB,Italy,500000
/ajdin-hrustic/profil/spieler/265625,26.0,1.8,left,Hellas Verona,Ajdin Hrustic,AM,Australia,1500000
/mattia-zaccagni/profil/spieler/283735,28.0,1.77,right,SS Lazio,Mattia Zaccagni,LW,Italy,30000000
/nicolo-casale/profil/spieler/389837,25.0,1.91,right,SS Lazio,Nicolò Casale,CB,Italy,22000000
/perr-schuurs/profil/spieler/418543,23.0,1.91,right,Torino FC,Perr Schuurs,CB,Netherlands,25000000
/emirhan-ilkhan/profil/spieler/743091,19.0,1.75,right,Torino FC,Emirhan Ilkhan,CM,Turkey,4000000
/brian-bayeye/profil/spieler/715470,23.0,1.82,right,Torino FC,Brian Bayeye,RM,France,500000
/jacopo-segre/profil/spieler/373899,26.0,1.85,right,Palermo FC,Jacopo Segre,CM,Italy,1700000
/agustin-alvarez/profil/spieler/812625,22.0,1.77,right,US Sassuolo,Agustín Álvarez,CF,Uruguay,8000000
/kristian-thorstvedt/profil/spieler/564785,24.0,1.89,left,US Sassuolo,Kristian Thorstvedt,AM,Norway,7500000
/armand-lauriente/profil/spieler/579930,24.0,1.71,right,US Sassuolo,Armand Laurienté,LW,France,18000000
/matheus-henrique/profil/spieler/552549,25.0,1.75,right,US Sassuolo,Matheus Henrique,CM,Brazil,10000000
/emil-konradsen-ceide/profil/spieler/508371,21.0,1.75,right,US Sassuolo,Emil Konradsen Ceide,LW,Norway,2500000
/riccardo-ciervo/profil/spieler/628558,21.0,1.9,right,US Sassuolo,Riccardo Ciervo,LW,Italy,1300000
/abdou-harroui/profil/spieler/416386,25.0,1.82,both,US Sassuolo,Abdou Harroui,CM,Morocco,2700000
/gianluca-scamacca/profil/spieler/315867,24.0,1.95,right,West Ham United,Gianluca Scamacca,CF,Italy,22000000
/hassane-kamara/profil/spieler/290017,29.0,1.7,left,Udinese Calcio,Hassane Kamara,LB,Cote d'Ivoire,8000000
/beto/profil/spieler/595809,25.0,1.94,right,Udinese Calcio,Beto,CF,Portugal,25000000
/matheus-martins/profil/spieler/668228,19.0,1.79,right,Udinese Calcio,Matheus Martins,LW,Brazil,7000000
/enzo-ebosse/profil/spieler/342877,24.0,1.85,left,Udinese Calcio,Enzo Ebosse,CB,Cameroon,4500000
/jaka-bijol/profil/spieler/371851,24.0,1.9,right,Udinese Calcio,Jaka Bijol,CB,Slovenia,10000000
/destiny-udogie/profil/spieler/556385,20.0,1.88,left,Tottenham Hotspur,Destiny Udogie,LB,Italy,25000000
/leonardo-buta/profil/spieler/653415,21.0,1.82,left,Udinese Calcio,Leonardo Buta,LB,Portugal,1500000
/kingsley-ehizibue/profil/spieler/272812,28.0,1.89,right,Udinese Calcio,Kingsley Ehizibue,RB,Netherlands,2500000
/nahuel-molina/profil/spieler/424042,25.0,1.75,right,Atlético de Madrid,Nahuel Molina,RB,Argentina,35000000
/thomas-battistella/profil/spieler/473871,21.0,1.86,right,Modena FC,Thomas Battistella,CM,Italy,350000
/joshua-zirkzee/profil/spieler/435648,22.0,1.93,right,Bologna FC 1909,Joshua Zirkzee,CF,Netherlands,9000000
/jhon-lucumi/profil/spieler/413565,25.0,1.87,left,Bologna FC 1909,Jhon Lucumí,CB,Colombia,12000000
/arthur-theate/profil/spieler/368891,23.0,1.85,left,Stade Rennais FC,Arthur Theate,CB,Belgium,22000000
/michel-aebischer/profil/spieler/237658,26.0,1.83,right,Bologna FC 1909,Michel Aebischer,CM,Switzerland,4000000
/lewis-ferguson/profil/spieler/428563,23.0,1.81,right,Bologna FC 1909,Lewis Ferguson,CM,Scotland,12000000
/joaquin-sosa/profil/spieler/657742,21.0,1.85,left,Bologna FC 1909,Joaquín Sosa,CB,Uruguay,3000000
/matteo-angeli/profil/spieler/621122,20.0,1.85,right,Bologna FC 1909,Matteo Angeli,CB,Italy,450000
/liberato-cacace/profil/spieler/469211,22.0,1.83,left,FC Empoli,Liberato Cacace,LB,New Zealand,2000000
/petar-stojanovic/profil/spieler/183841,27.0,1.78,right,FC Empoli,Petar Stojanovic,RB,Slovenia,2300000
/mattia-viti/profil/spieler/493702,21.0,1.9,left,OGC Nice,Mattia Viti,CB,Italy,7000000
/samuele-ricci/profil/spieler/467992,21.0,1.8,right,Torino FC,Samuele Ricci,DM,Italy,20000000
/simone-canestrelli/profil/spieler/358003,22.0,1.92,right,Pisa Sporting Club,Simone Canestrelli,CB,Italy,900000
/samuele-damiani/profil/spieler/390117,25.0,1.78,both,Palermo FC,Samuele Damiani,DM,Italy,350000
/davide-zappella/profil/spieler/390120,25.0,1.76,right,Virtus Entella,Davide Zappella,RB,Italy,200000
/marco-delle-monache/profil/spieler/899543,18.0,1.7,right,UC Sampdoria,Marco Delle Monache,LW,Italy,1200000
/abdelhamid-sabiri/profil/spieler/340394,26.0,1.86,right,ACF Fiorentina,Abdelhamid Sabiri,AM,Morocco,2500000
/morten-thorsby/profil/spieler/226524,27.0,1.88,right,1.FC Union Berlin,Morten Thorsby,CM,Norway,5500000
/przemyslaw-wisniewski/profil/spieler/386967,24.0,1.95,right,Spezia Calcio,Przemyslaw Wisniewski,CB,Poland,3000000
/raimonds-krollis/profil/spieler/594505,21.0,1.86,left,Spezia Calcio,Raimonds Krollis,CF,Latvia,2500000
/tio-cipot/profil/spieler/795431,20.0,1.84,right,Spezia Calcio,Tio Cipot,CM,Slovenia,700000
/domagoj-bradaric/profil/spieler/357796,23.0,1.78,left,US Salernitana 1919,Domagoj Bradaric,LB,Croatia,7000000
/flavius-daniliuc/profil/spieler/322655,22.0,1.88,right,US Salernitana 1919,Flavius Daniliuc,CB,Austria,8000000
/giulio-maggiore/profil/spieler/353796,25.0,1.84,right,US Salernitana 1919,Giulio Maggiore,CM,Italy,5500000
/emil-bohinen/profil/spieler/406806,24.0,1.89,left,US Salernitana 1919,Emil Bohinen,CM,Norway,3400000
/diego-valencia/profil/spieler/491648,23.0,1.85,right,US Salernitana 1919,Diego Valencia,CF,Chile,2000000
/mikael/profil/spieler/642689,24.0,1.84,left,América Futebol Clube (MG),Mikael,CF,Brazil,1500000
/dylan-bronn/profil/spieler/450417,28.0,1.86,right,US Salernitana 1919,Dylan Bronn,CB,Tunisia,2500000
/grigoris-kastanos/profil/spieler/298635,25.0,1.79,left,US Salernitana 1919,Grigoris Kastanos,CM,Cyprus,1800000
/lameck-banda/profil/spieler/545538,22.0,1.69,right,US Lecce,Lameck Banda,LW,Zambia,4000000
/daniel-samek/profil/spieler/671542,19.0,1.84,right,US Lecce,Daniel Samek,DM,Czech Republic,1500000
/joel-voelkerling-persson/profil/spieler/647534,20.0,1.94,right,US Lecce,Joel Voelkerling Persson,CF,Sweden,600000
/tommaso-cassandro/profil/spieler/412649,23.0,1.85,right,US Lecce,Tommaso Cassandro,RB,Italy,900000
/federico-baschirotto/profil/spieler/351955,26.0,1.87,right,US Lecce,Federico Baschirotto,CB,Italy,8000000
/cyriel-dessers/profil/spieler/317806,28.0,1.85,right,US Cremonese,Cyriel Dessers,CF,Nigeria,5000000
/felix-afena-gyan/profil/spieler/872380,20.0,1.75,right,US Cremonese,Felix Afena-Gyan,CF,Ghana,5000000
/charles-pickel/profil/spieler/243879,26.0,1.87,right,US Cremonese,Charles Pickel,DM,Switzerland,3800000
/emanuel-aiwu/profil/spieler/394152,22.0,1.85,right,US Cremonese,Emanuel Aiwu,CB,Austria,3000000
/giacomo-quagliata/profil/spieler/458777,23.0,1.8,left,US Cremonese,Giacomo Quagliata,LB,Italy,2000000
/luka-lochoshvili/profil/spieler/345189,25.0,1.92,left,US Cremonese,Luka Lochoshvili,CB,Georgia,1800000
/frank-tsadjout/profil/spieler/392545,23.0,1.9,left,US Cremonese,Frank Tsadjout,CF,Italy,1200000
/tommaso-milanese/profil/spieler/538569,20.0,1.73,right,US Cremonese,Tommaso Milanese,CM,Italy,1200000
